# Fix print output for fix extra
0 600 0 -62.3943381900031 -62.394639960056 0.000301770052871704 -15972.9505766408 -15973.0278297743 0.0772531335351563 1031085.23531877
0.01 565.005487070894 0 -62.3943381862708 -62.3946223558303 0.000284169559510311 -15972.9505756853 -15973.0233230926 0.0727474072346396 1031812.12884492
0.02 471.418812550523 0 -62.3943381766891 -62.3945752768224 0.000237100133313479 -15972.9505732324 -15973.0112708665 0.0606976341282505 1033753.18050599
0.03 349.087291574701 0 -62.3943381645115 -62.3945137379956 0.000175573484058896 -15972.9505701149 -15972.9955169269 0.0449468119190774 1036291.05799456
0.04 235.748831632524 0 -62.3943381542656 -62.3944567241612 0.000118569895643649 -15972.950567492 -15972.9809213853 0.0303538932847741 1038684.53989827
0.05 163.000838915495 0 -62.3943381499223 -62.3944201312085 8.19812862961017e-05 -15972.9505663801 -15972.9715535894 0.020987209291802 1040290.34729167
0.06 144.313472338532 0 -62.3943381527454 -62.394410735219 7.25824736294968e-05 -15972.9505671028 -15972.9691482161 0.0185811132491512 1040792.87682031
0.07 171.330305784995 0 -62.3943381605291 -62.3944243311215 8.61705923921053e-05 -15972.9505690954 -15972.9726287671 0.022059671652379 1040308.04268127
0.08 220.364824506503 0 -62.3943381691807 -62.3944490016887 0.000110832507903985 -15972.9505713103 -15972.9789444323 0.0283731220234202 1039327.75049055
0.09 264.856886739998 0 -62.394338174871 -62.3944713846655 0.00013320979452494 -15972.950572767 -15972.9846744744 0.0341017073983847 1038389.58911947
0.1 287.08366765011 0 -62.3943381757488 -62.3944825645048 0.000144388755942294 -15972.9505729917 -15972.9875365132 0.0369635215212273 1037871.70328682
0.11 284.074563356921 0 -62.3943381722646 -62.3944810475913 0.000142875326672874 -15972.9505720997 -15972.9871481834 0.0365760836282558 1037847.88427677
0.12 266.39587257471 0 -62.3943381666218 -62.3944721504494 0.000133983827586124 -15972.9505706552 -15972.984870515 0.0342998598620476 1038146.77112461
0.13 251.289714952827 0 -62.3943381618698 -62.3944645480541 0.00012638618427905 -15972.9505694387 -15972.9829243019 0.0323548631754368 1038402.48185997
0.14 253.341773908352 0 -62.3943381604246 -62.3944655786921 0.000127418267511558 -15972.9505690687 -15972.9831881452 0.0326190764829588 1038298.24983587
0.15 277.031091512795 0 -62.3943381630037 -62.3944774958156 0.000139332811888203 -15972.9505697289 -15972.9862389288 0.0356691998433801 1037733.3676038
0.16 314.572541590105 0 -62.3943381682403 -62.3944963825278 0.000158214287512721 -15972.9505710695 -15972.9910739271 0.0405028576032565 1036907.75124429
0.17 350.104095350705 0 -62.3943381733516 -62.3945142582372 0.000176084885607637 -15972.950572378 -15972.9956501087 0.0450777307155551 1036166.21144967
0.18 367.985143555045 0 -62.3943381758646 -62.394523254025 0.000185078160377679 -15972.9505730213 -15972.9979530304 0.0473800090566858 1035824.94720258
0.19 360.483498186128 0 -62.3943381746468 -62.394519479854 0.000181305207178341 -15972.9505727096 -15972.9969868426 0.0464141330376553 1036031.82481031
0.2 331.219206282849 0 -62.3943381703982 -62.3945047571272 0.000166586728986832 -15972.9505716219 -15972.9932178246 0.0426462026206289 1036687.59371125
0.21 293.191237690082 0 -62.3943381651468 -62.3944856257056 0.000147460558832094 -15972.9505702776 -15972.9883201806 0.0377499030610161 1037510.22671028
0.22 262.614926948423 0 -62.3943381611681 -62.3944702433687 0.000132082200650207 -15972.950569259 -15972.9843823024 0.0338130433664531 1038175.08671052
0.23 251.714893291779 0 -62.3943381601723 -62.3944647602001 0.000126600027762092 -15972.9505690041 -15972.9829786112 0.0324096071070956 1038396.23034643
0.24 263.616190857835 0 -62.3943381623964 -62.3944707481828 0.000132585786421677 -15972.9505695735 -15972.9845115348 0.0339419613239493 1038137.15861504
0.25 291.55094048206 0 -62.3943381666497 -62.3944848022209 0.000146635571206777 -15972.9505706623 -15972.9881093685 0.037538706228935 1037518.24766086
0.26 322.470918995541 0 -62.3943381709244 -62.3945003577015 0.000162186777124786 -15972.9505717566 -15972.9920915716 0.0415198149439452 1036816.82231164
0.27 343.176374177855 0 -62.3943381734362 -62.3945107740239 0.000172600587633285 -15972.9505723997 -15972.9947581501 0.0441857504341209 1036331.53237189
0.28 345.900086152048 0 -62.3943381732889 -62.3945121437677 0.000173970478810717 -15972.950572362 -15972.9951088045 0.0445364425755436 1036213.99202762
0.29 331.089303078564 0 -62.3943381707984 -62.3945046921926 0.00016652139415879 -15972.9505717244 -15972.9932012013 0.0426294769046502 1036449.14422792
0.3 306.45367932273 0 -62.3943381672403 -62.3944922981453 0.000154130905019914 -15972.9505708135 -15972.9900283252 0.039457511685098 1036923.36099421
0.31 282.929731515755 0 -62.3943381643758 -62.3944804639092 0.000142299533397477 -15972.9505700802 -15972.9869987608 0.0364286805497542 1037425.22032012
0.32 269.452585105294 0 -62.3943381633794 -62.3944736845808 0.000135521201422737 -15972.9505698251 -15972.9852632527 0.0346934275642206 1037737.38091648
0.33 269.140052327728 0 -62.3943381645378 -62.3944735285509 0.00013536401303472 -15972.9505701217 -15972.985223309 0.0346531873368882 1037791.65363265
0.34 278.519493048404 0 -62.3943381669717 -62.3944782483753 0.000140081403571695 -15972.9505707448 -15972.9864315841 0.035860839314354 1037651.20791955
0.35 290.167475799234 0 -62.3943381692073 -62.3944841089648 0.00014593975752264 -15972.9505713171 -15972.987931895 0.0373605779257957 1037459.1816652
0.36 297.145467659801 0 -62.3943381700506 -62.3944876193897 0.000149449339143809 -15972.950571533 -15972.9888305638 0.0382590308208152 1037360.67678333
0.37 296.67255267983 0 -62.3943381692138 -62.3944873807004 0.00014921148651296 -15972.9505713187 -15972.9887694593 0.0381981405473176 1037411.42129818
